"   ","INSTANCE_NUMBER","SNAP_ID","SNAP_TIME","EVENT_NAME","WAITS","WAIT_TIME","AVGWAIT","PCT_DB_TIME","WAIT_CLASS"
"11506","1","5523","11/13/2013 1:45:50 AM","db file scattered read","56","0","3","0.7","User I/O"
"11507","1","5523","11/13/2013 1:45:50 AM","db file sequential read","926","4","4","13.6","User I/O"
"11508","1","5523","11/13/2013 1:45:50 AM","direct path read","84","0","0","0.1","User I/O"
"11509","1","5525","11/13/2013 2:45:50 AM","db file sequential read","976","4","4","14.5","User I/O"
"11510","1","5525","11/13/2013 2:45:50 AM","direct path read","242","0","0","0.1","User I/O"
"11511","1","5525","11/13/2013 2:45:50 AM","db file scattered read","19","0","3","0.2","User I/O"
"11512","1","5525","11/13/2013 2:45:50 AM","db file sequential read","976","4","4","14.5","User I/O"
"11513","1","5525","11/13/2013 2:45:50 AM","direct path read","242","0","0","0.1","User I/O"
"11514","1","5525","11/13/2013 2:45:50 AM","db file scattered read","19","0","3","0.2","User I/O"
"11515","1","5526","11/13/2013 3:15:50 AM","db file scattered read","15812","32","2","8.4","User I/O"
"11516","1","5526","11/13/2013 3:15:50 AM","db file sequential read","37417","141","4","37.3","User I/O"
"11517","1","5526","11/13/2013 3:15:50 AM","direct path read","319","1","3","0.2","User I/O"
"11518","1","5526","11/13/2013 3:15:50 AM","db file scattered read","15812","32","2","8.4","User I/O"
"11519","1","5526","11/13/2013 3:15:50 AM","db file sequential read","37417","141","4","37.3","User I/O"
"11520","1","5526","11/13/2013 3:15:50 AM","direct path read","319","1","3","0.2","User I/O"
"11521","1","5527","11/13/2013 3:45:50 AM","db file sequential read","1320","5","4","19.9","User I/O"
"11522","1","5527","11/13/2013 3:45:50 AM","direct path read","220","0","0","0.1","User I/O"
"11523","1","5527","11/13/2013 3:45:50 AM","db file scattered read","5","0","6","0.1","User I/O"
"11524","1","5527","11/13/2013 3:45:50 AM","db file sequential read","1320","5","4","19.9","User I/O"
"11525","1","5527","11/13/2013 3:45:50 AM","direct path read","220","0","0","0.1","User I/O"
"11526","1","5527","11/13/2013 3:45:50 AM","db file scattered read","5","0","6","0.1","User I/O"
"11527","1","5528","11/13/2013 4:15:50 AM","db file scattered read","15828","33","2","8.6","User I/O"
"11528","1","5528","11/13/2013 4:15:50 AM","db file scattered read","15828","33","2","8.6","User I/O"
"11529","1","5528","11/13/2013 4:15:50 AM","db file sequential read","37889","143","4","37.4","User I/O"
"11530","1","5528","11/13/2013 4:15:50 AM","direct path read","304","1","3","0.2","User I/O"
"11531","1","5528","11/13/2013 4:15:50 AM","db file sequential read","37889","143","4","37.4","User I/O"
"11532","1","5528","11/13/2013 4:15:50 AM","direct path read","304","1","3","0.2","User I/O"
"11533","1","5529","11/13/2013 4:45:50 AM","db file scattered read","10","0","7","0.2","User I/O"
"11534","1","5529","11/13/2013 4:45:50 AM","db file sequential read","801","4","4","13.2","User I/O"
"11535","1","5529","11/13/2013 4:45:50 AM","direct path read","267","0","0","0.3","User I/O"
"11536","1","5529","11/13/2013 4:45:50 AM","db file scattered read","10","0","7","0.2","User I/O"
"11537","1","5529","11/13/2013 4:45:50 AM","db file sequential read","801","4","4","13.2","User I/O"
"11538","1","5529","11/13/2013 4:45:50 AM","direct path read","267","0","0","0.3","User I/O"
"11539","1","5531","11/13/2013 5:45:50 AM","db file sequential read","762","3","5","12","User I/O"
"11540","1","5531","11/13/2013 5:45:50 AM","direct path read","268","0","0","0.1","User I/O"
"11541","1","5531","11/13/2013 5:45:50 AM","db file scattered read","42","0","4","0.6","User I/O"
"11542","1","5531","11/13/2013 5:45:50 AM","db file sequential read","762","3","5","12","User I/O"
"11543","1","5531","11/13/2013 5:45:50 AM","direct path read","268","0","0","0.1","User I/O"
"11544","1","5531","11/13/2013 5:45:50 AM","db file scattered read","42","0","4","0.6","User I/O"
"11545","1","5533","11/13/2013 6:45:50 AM","db file sequential read","951","4","4","15.5","User I/O"
"11546","1","5533","11/13/2013 6:45:50 AM","direct path read","263","0","0","0.1","User I/O"
"11547","1","5533","11/13/2013 6:45:50 AM","db file scattered read","14","0","3","0.2","User I/O"
"11548","1","5533","11/13/2013 6:45:50 AM","db file sequential read","951","4","4","15.5","User I/O"
"11549","1","5533","11/13/2013 6:45:50 AM","direct path read","263","0","0","0.1","User I/O"
"11550","1","5533","11/13/2013 6:45:50 AM","db file scattered read","14","0","3","0.2","User I/O"
"11551","1","5534","11/13/2013 7:15:50 AM","db file scattered read","15877","32","2","8.5","User I/O"
"11552","1","5534","11/13/2013 7:15:50 AM","db file sequential read","37929","142","4","37.3","User I/O"
"11553","1","5534","11/13/2013 7:15:50 AM","direct path read","349","1","2","0.2","User I/O"
"11554","1","5534","11/13/2013 7:15:50 AM","db file scattered read","15877","32","2","8.5","User I/O"
"11555","1","5534","11/13/2013 7:15:50 AM","db file sequential read","37929","142","4","37.3","User I/O"
"11556","1","5534","11/13/2013 7:15:50 AM","direct path read","349","1","2","0.2","User I/O"
"11557","1","5535","11/13/2013 7:45:50 AM","db file sequential read","983","4","4","15.4","User I/O"
"11558","1","5535","11/13/2013 7:45:50 AM","direct path read","271","0","0","0.1","User I/O"
"11559","1","5535","11/13/2013 7:45:50 AM","db file scattered read","7","0","4","0.1","User I/O"
"11560","1","5535","11/13/2013 7:45:50 AM","db file sequential read","983","4","4","15.4","User I/O"
"11561","1","5535","11/13/2013 7:45:50 AM","direct path read","271","0","0","0.1","User I/O"
"11562","1","5535","11/13/2013 7:45:50 AM","db file scattered read","7","0","4","0.1","User I/O"
"11563","1","5537","11/13/2013 8:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"11564","1","5537","11/13/2013 8:45:50 AM","db file sequential read","767","4","5","12.5","User I/O"
"11565","1","5537","11/13/2013 8:45:50 AM","direct path read","255","0","0","0.1","User I/O"
"11566","1","5537","11/13/2013 8:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"11567","1","5537","11/13/2013 8:45:50 AM","db file sequential read","767","4","5","12.5","User I/O"
"11568","1","5537","11/13/2013 8:45:50 AM","direct path read","255","0","0","0.1","User I/O"
"11569","1","5539","11/13/2013 9:45:50 AM","db file scattered read","50","0","4","0.7","User I/O"
"11570","1","5539","11/13/2013 9:45:50 AM","db file sequential read","703","3","4","11.1","User I/O"
"11571","1","5539","11/13/2013 9:45:50 AM","direct path read","267","0","1","0.9","User I/O"
"11572","1","5539","11/13/2013 9:45:50 AM","db file scattered read","50","0","4","0.7","User I/O"
"11573","1","5539","11/13/2013 9:45:50 AM","db file sequential read","703","3","4","11.1","User I/O"
"11574","1","5539","11/13/2013 9:45:50 AM","direct path read","267","0","1","0.9","User I/O"
"11575","1","5540","11/13/2013 10:15:50 AM","db file scattered read","15984","32","2","8.3","User I/O"
"11576","1","5540","11/13/2013 10:15:50 AM","db file sequential read","38397","145","4","37.7","User I/O"
"11577","1","5540","11/13/2013 10:15:50 AM","direct path read","373","1","3","0.2","User I/O"
"11578","1","5540","11/13/2013 10:15:50 AM","db file scattered read","15984","32","2","8.3","User I/O"
"11579","1","5540","11/13/2013 10:15:50 AM","db file sequential read","38397","145","4","37.7","User I/O"
"11580","1","5540","11/13/2013 10:15:50 AM","direct path read","373","1","3","0.2","User I/O"
"11581","1","5541","11/13/2013 10:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"11582","1","5541","11/13/2013 10:45:50 AM","db file sequential read","978","4","4","14.7","User I/O"
"11583","1","5541","11/13/2013 10:45:50 AM","direct path read","264","0","0","0.2","User I/O"
"11584","1","5541","11/13/2013 10:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"11585","1","5541","11/13/2013 10:45:50 AM","db file sequential read","978","4","4","14.7","User I/O"
"11586","1","5541","11/13/2013 10:45:50 AM","direct path read","264","0","0","0.2","User I/O"
"11587","1","5542","11/13/2013 11:15:50 AM","db file scattered read","16013","33","2","8.5","User I/O"
"11588","1","5353","11/9/2013 12:45:50 PM","db file scattered read","5198","30","6","5.1","User I/O"
"11589","1","5353","11/9/2013 12:45:50 PM","db file sequential read","55968","180","3","30.2","User I/O"
"11590","1","5353","11/9/2013 12:45:50 PM","direct path read","119","0","4","0.1","User I/O"
"11591","1","5355","11/9/2013 1:45:50 PM","db file scattered read","23","0","5","0.4","User I/O"
"11592","1","5355","11/9/2013 1:45:50 PM","db file sequential read","1178","6","5","17.4","User I/O"
"11593","1","5355","11/9/2013 1:45:50 PM","direct path read","246","0","0","0.1","User I/O"
"11594","1","5355","11/9/2013 1:45:50 PM","db file scattered read","23","0","5","0.4","User I/O"
"11595","1","5355","11/9/2013 1:45:50 PM","db file sequential read","1178","6","5","17.4","User I/O"
"11596","1","5355","11/9/2013 1:45:50 PM","direct path read","246","0","0","0.1","User I/O"
"11597","1","5356","11/9/2013 2:15:50 PM","db file sequential read","60098","206","3","44.9","User I/O"
"11598","1","5356","11/9/2013 2:15:50 PM","direct path read","324","1","2","0.2","User I/O"
"11599","1","5356","11/9/2013 2:15:50 PM","db file scattered read","5276","10","2","2.2","User I/O"
"11600","1","5356","11/9/2013 2:15:50 PM","db file scattered read","5276","10","2","2.2","User I/O"
"11601","1","5356","11/9/2013 2:15:50 PM","db file sequential read","60098","206","3","44.9","User I/O"
"11602","1","5356","11/9/2013 2:15:50 PM","direct path read","324","1","2","0.2","User I/O"
"11603","1","5357","11/9/2013 2:45:50 PM","db file scattered read","25","0","4","0.4","User I/O"
"11604","1","5357","11/9/2013 2:45:50 PM","db file sequential read","1473","6","4","23","User I/O"
"11605","1","5357","11/9/2013 2:45:50 PM","direct path read","205","0","1","0.4","User I/O"
"11606","1","5357","11/9/2013 2:45:50 PM","db file scattered read","25","0","4","0.4","User I/O"
"11607","1","5357","11/9/2013 2:45:50 PM","db file sequential read","1473","6","4","23","User I/O"
"11608","1","5357","11/9/2013 2:45:50 PM","direct path read","205","0","1","0.4","User I/O"
"11609","1","5358","11/9/2013 3:15:50 PM","db file scattered read","5326","10","2","2.2","User I/O"
"11610","1","5358","11/9/2013 3:15:50 PM","db file sequential read","60647","208","3","45.4","User I/O"
"11611","1","5358","11/9/2013 3:15:50 PM","direct path read","321","1","2","0.2","User I/O"
"11612","1","5358","11/9/2013 3:15:50 PM","db file scattered read","5326","10","2","2.2","User I/O"
"11613","1","5358","11/9/2013 3:15:50 PM","db file sequential read","60647","208","3","45.4","User I/O"
"11614","1","5358","11/9/2013 3:15:50 PM","direct path read","321","1","2","0.2","User I/O"
"11615","1","5359","11/9/2013 3:45:50 PM","db file scattered read","5","0","5","0.1","User I/O"
"11616","1","5359","11/9/2013 3:45:50 PM","db file sequential read","1283","5","4","18","User I/O"
"11617","1","5359","11/9/2013 3:45:50 PM","direct path read","270","0","0","0.1","User I/O"
"11618","1","5359","11/9/2013 3:45:50 PM","db file scattered read","5","0","5","0.1","User I/O"
"11619","1","5359","11/9/2013 3:45:50 PM","db file sequential read","1283","5","4","18","User I/O"
"11620","1","5359","11/9/2013 3:45:50 PM","direct path read","270","0","0","0.1","User I/O"
"11621","1","5360","11/9/2013 4:15:50 PM","db file sequential read","60496","206","3","44.9","User I/O"
"11622","1","5360","11/9/2013 4:15:50 PM","direct path read","377","1","2","0.2","User I/O"
"11623","1","5360","11/9/2013 4:15:50 PM","db file scattered read","5295","10","2","2.3","User I/O"
"11624","1","5360","11/9/2013 4:15:50 PM","db file sequential read","60496","206","3","44.9","User I/O"
"11625","1","5360","11/9/2013 4:15:50 PM","direct path read","377","1","2","0.2","User I/O"
"11626","1","5360","11/9/2013 4:15:50 PM","db file scattered read","5295","10","2","2.3","User I/O"
"11627","1","5361","11/9/2013 4:45:50 PM","db file scattered read","5","0","6","0.1","User I/O"
"11628","1","5361","11/9/2013 4:45:50 PM","db file sequential read","887","4","5","15.5","User I/O"
"11629","1","5361","11/9/2013 4:45:50 PM","direct path read","220","0","0","0.1","User I/O"
"11630","1","5361","11/9/2013 4:45:50 PM","db file scattered read","5","0","6","0.1","User I/O"
"11631","1","5361","11/9/2013 4:45:50 PM","db file sequential read","887","4","5","15.5","User I/O"
"11632","1","5361","11/9/2013 4:45:50 PM","direct path read","220","0","0","0.1","User I/O"
"11633","1","5363","11/9/2013 5:45:50 PM","db file scattered read","3","0","5","0.1","User I/O"
"11634","1","5363","11/9/2013 5:45:50 PM","db file sequential read","708","3","5","13.4","User I/O"
"11635","1","5363","11/9/2013 5:45:50 PM","direct path read","202","0","0","0.1","User I/O"
"11636","1","5363","11/9/2013 5:45:50 PM","db file scattered read","3","0","5","0.1","User I/O"
"11637","1","5363","11/9/2013 5:45:50 PM","db file sequential read","708","3","5","13.4","User I/O"
"11638","1","5363","11/9/2013 5:45:50 PM","direct path read","202","0","0","0.1","User I/O"
"11639","1","5364","11/9/2013 6:15:50 PM","db file scattered read","5295","9","2","2","User I/O"
"11640","1","5364","11/9/2013 6:15:50 PM","db file sequential read","60571","208","3","45.4","User I/O"
"11641","1","5364","11/9/2013 6:15:50 PM","direct path read","311","1","3","0.2","User I/O"
"11642","1","5364","11/9/2013 6:15:50 PM","db file scattered read","5295","9","2","2","User I/O"
"11643","1","5364","11/9/2013 6:15:50 PM","db file sequential read","60571","208","3","45.4","User I/O"
"11644","1","5364","11/9/2013 6:15:50 PM","direct path read","311","1","3","0.2","User I/O"
"11645","1","5365","11/9/2013 6:45:50 PM","db file scattered read","4","0","7","0.1","User I/O"
"11646","1","5365","11/9/2013 6:45:50 PM","db file sequential read","995","4","4","17.6","User I/O"
"11647","1","5365","11/9/2013 6:45:50 PM","direct path read","212","0","0","0.3","User I/O"
"11648","1","5365","11/9/2013 6:45:50 PM","db file scattered read","4","0","7","0.1","User I/O"
"11649","1","5365","11/9/2013 6:45:50 PM","db file sequential read","995","4","4","17.6","User I/O"
"11650","1","5365","11/9/2013 6:45:50 PM","direct path read","212","0","0","0.3","User I/O"
"11651","1","5366","11/9/2013 7:15:50 PM","db file scattered read","5292","9","2","2","User I/O"
"11652","1","5366","11/9/2013 7:15:50 PM","db file sequential read","60721","207","3","45.1","User I/O"
"11653","1","5366","11/9/2013 7:15:50 PM","direct path read","302","1","3","0.2","User I/O"
"11654","1","5366","11/9/2013 7:15:50 PM","db file scattered read","5292","9","2","2","User I/O"
"11655","1","5366","11/9/2013 7:15:50 PM","db file sequential read","60721","207","3","45.1","User I/O"
"11656","1","5366","11/9/2013 7:15:50 PM","direct path read","302","1","3","0.2","User I/O"
"11657","1","5367","11/9/2013 7:45:50 PM","db file scattered read","40","0","5","0.8","User I/O"
"11658","1","5367","11/9/2013 7:45:50 PM","db file sequential read","492","2","4","9","User I/O"
"11659","1","5367","11/9/2013 7:45:50 PM","direct path read","222","0","0","0.3","User I/O"
"11660","1","5367","11/9/2013 7:45:50 PM","db file scattered read","40","0","5","0.8","User I/O"
"11661","1","5367","11/9/2013 7:45:50 PM","db file sequential read","492","2","4","9","User I/O"
"11662","1","5367","11/9/2013 7:45:50 PM","direct path read","222","0","0","0.3","User I/O"
"11663","1","5791","11/18/2013 3:45:50 PM","db file scattered read","8753","25","3","4.4","User I/O"
"11664","1","5791","11/18/2013 3:45:50 PM","db file sequential read","6580","35","5","6.3","User I/O"
"11665","1","5791","11/18/2013 3:45:50 PM","direct path read","342","1","3","0.2","User I/O"
"11666","1","5792","11/18/2013 4:15:50 PM","db file scattered read","94133","174","2","9.3","User I/O"
"11667","1","5792","11/18/2013 4:15:50 PM","db file sequential read","127679","509","4","27.4","User I/O"
"11668","1","5792","11/18/2013 4:15:50 PM","direct path read","277","1","3","0","User I/O"
"11669","1","5793","11/18/2013 4:45:50 PM","db file scattered read","9260","24","3","4.3","User I/O"
"11670","1","5793","11/18/2013 4:45:50 PM","db file sequential read","7066","33","5","6","User I/O"
"11671","1","5793","11/18/2013 4:45:50 PM","direct path read","289","1","3","0.2","User I/O"
"11672","1","5794","11/18/2013 5:15:50 PM","db file scattered read","91788","202","2","10.4","User I/O"
"11673","1","5794","11/18/2013 5:15:50 PM","db file sequential read","140643","527","4","27.2","User I/O"
"11674","1","5794","11/18/2013 5:15:50 PM","direct path read","257","1","4","0","User I/O"
"11675","1","5795","11/18/2013 5:45:50 PM","direct path read","224","1","4","0.1","User I/O"
"11676","1","5795","11/18/2013 5:45:50 PM","db file scattered read","9688","20","2","3.5","User I/O"
"11677","1","5795","11/18/2013 5:45:50 PM","db file sequential read","7127","43","6","7.3","User I/O"
"11678","1","5796","11/18/2013 6:15:50 PM","direct path read","224","1","4","0.1","User I/O"
"11679","1","5796","11/18/2013 6:15:50 PM","db file scattered read","9688","20","2","3.5","User I/O"
"11680","1","5796","11/18/2013 6:15:50 PM","db file sequential read","7127","43","6","7.3","User I/O"
"11681","1","5797","11/18/2013 6:45:50 PM","direct path read","224","1","4","0.1","User I/O"
"11682","1","5797","11/18/2013 6:45:50 PM","db file scattered read","9688","20","2","3.5","User I/O"
"11683","1","5797","11/18/2013 6:45:50 PM","db file sequential read","7127","43","6","7.3","User I/O"
"11684","1","5798","11/18/2013 7:15:50 PM","db file scattered read","82359","668","8","28.7","User I/O"
"11685","1","5798","11/18/2013 7:15:50 PM","db file sequential read","105285","896","9","38.5","User I/O"
"11686","1","5798","11/18/2013 7:15:50 PM","direct path read","221","3","13","0.1","User I/O"
"11687","1","5799","11/18/2013 7:45:50 PM","db file scattered read","82359","668","8","28.7","User I/O"
"11688","1","5799","11/18/2013 7:45:50 PM","db file sequential read","105285","896","9","38.5","User I/O"
"11689","1","5799","11/18/2013 7:45:50 PM","direct path read","221","3","13","0.1","User I/O"
"11690","1","5800","11/18/2013 8:15:50 PM","db file scattered read","91087","402","4","16.6","User I/O"
"11691","1","5800","11/18/2013 8:15:50 PM","db file sequential read","133403","894","7","36.9","User I/O"
"11692","1","5800","11/18/2013 8:15:50 PM","direct path read","258","2","7","0.1","User I/O"
"11693","1","5801","11/18/2013 8:45:50 PM","db file scattered read","14618","54","4","3.5","User I/O"
"11694","1","5801","11/18/2013 8:45:50 PM","db file sequential read","18463","126","7","8.2","User I/O"
"11695","1","5801","11/18/2013 8:45:50 PM","direct path read","274","1","3","0.1","User I/O"
"11696","1","5802","11/18/2013 9:15:50 PM","db file scattered read","64457","608","9","24.2","User I/O"
"11697","1","5802","11/18/2013 9:15:50 PM","db file sequential read","100566","934","9","37.2","User I/O"
"11698","1","5802","11/18/2013 9:15:50 PM","direct path read","273","2","9","0.1","User I/O"
"11699","1","5803","11/18/2013 9:45:50 PM","db file scattered read","31609","101","3","3.5","User I/O"
"11700","1","5803","11/18/2013 9:45:50 PM","db file sequential read","67072","520","8","18","User I/O"
"11701","1","5803","11/18/2013 9:45:50 PM","direct path read","225","1","5","0","User I/O"
"11702","1","5804","11/18/2013 10:15:50 PM","db file scattered read","60000","622","10","24.1","User I/O"
"11703","1","5449","11/11/2013 12:45:50 PM","db file sequential read","100408","154","2","38","User I/O"
"11704","1","5449","11/11/2013 12:45:50 PM","db file scattered read","590","4","7","1","User I/O"
"11705","1","5449","11/11/2013 12:45:50 PM","direct path read","230","1","2","0.1","User I/O"
"11706","1","5449","11/11/2013 12:45:50 PM","db file sequential read","100408","154","2","38","User I/O"
"11707","1","5449","11/11/2013 12:45:50 PM","direct path read","230","1","2","0.1","User I/O"
"11708","1","5450","11/11/2013 1:15:50 PM","db file scattered read","15004","30","2","8.8","User I/O"
"11709","1","5450","11/11/2013 1:15:50 PM","db file sequential read","33600","125","4","37","User I/O"
"11710","1","5450","11/11/2013 1:15:50 PM","direct path read","144","0","3","0.1","User I/O"
"11711","1","5450","11/11/2013 1:15:50 PM","db file scattered read","15004","30","2","8.8","User I/O"
"11712","1","5450","11/11/2013 1:15:50 PM","db file sequential read","33600","125","4","37","User I/O"
"11713","1","5450","11/11/2013 1:15:50 PM","direct path read","144","0","3","0.1","User I/O"
"11714","1","5451","11/11/2013 1:45:50 PM","db file scattered read","49","0","2","0.3","User I/O"
"11715","1","5451","11/11/2013 1:45:50 PM","db file sequential read","1408","5","4","15.3","User I/O"
"11716","1","5451","11/11/2013 1:45:50 PM","direct path read","68","0","1","0.1","User I/O"
"11717","1","5451","11/11/2013 1:45:50 PM","db file scattered read","49","0","2","0.3","User I/O"
"11718","1","5451","11/11/2013 1:45:50 PM","db file sequential read","1408","5","4","15.3","User I/O"
"11719","1","5451","11/11/2013 1:45:50 PM","direct path read","68","0","1","0.1","User I/O"
"11720","1","5452","11/11/2013 2:15:50 PM","db file sequential read","33996","126","4","36.9","User I/O"
"11721","1","5452","11/11/2013 2:15:50 PM","direct path read","200","1","4","0.2","User I/O"
"11722","1","5452","11/11/2013 2:15:50 PM","db file scattered read","15035","29","2","8.4","User I/O"
"11723","1","5452","11/11/2013 2:15:50 PM","db file sequential read","33996","126","4","36.9","User I/O"
"11724","1","5452","11/11/2013 2:15:50 PM","direct path read","200","1","4","0.2","User I/O"
"11725","1","5452","11/11/2013 2:15:50 PM","db file scattered read","15035","29","2","8.4","User I/O"
"11726","1","5453","11/11/2013 2:45:50 PM","db file scattered read","49","0","2","0.4","User I/O"
"11727","1","5453","11/11/2013 2:45:50 PM","db file sequential read","1229","5","4","16.6","User I/O"
"11728","1","5453","11/11/2013 2:45:50 PM","direct path read","90","0","0","0","User I/O"
"11729","1","5453","11/11/2013 2:45:50 PM","db file scattered read","49","0","2","0.4","User I/O"
"11730","1","5453","11/11/2013 2:45:50 PM","db file sequential read","1229","5","4","16.6","User I/O"
"11731","1","5453","11/11/2013 2:45:50 PM","direct path read","90","0","0","0","User I/O"
"11732","1","5455","11/11/2013 3:45:50 PM","db file scattered read","3","0","5","0.1","User I/O"
"11733","1","5455","11/11/2013 3:45:50 PM","db file sequential read","931","4","4","14.4","User I/O"
"11734","1","5455","11/11/2013 3:45:50 PM","direct path read","85","0","0","0","User I/O"
"11735","1","5455","11/11/2013 3:45:50 PM","db file scattered read","3","0","5","0.1","User I/O"
"11736","1","5455","11/11/2013 3:45:50 PM","db file sequential read","931","4","4","14.4","User I/O"
"11737","1","5455","11/11/2013 3:45:50 PM","direct path read","85","0","0","0","User I/O"
"11738","1","5456","11/11/2013 4:15:50 PM","db file scattered read","15049","30","2","8.9","User I/O"
"11739","1","5456","11/11/2013 4:15:50 PM","db file sequential read","33928","126","4","37.2","User I/O"
"11740","1","5456","11/11/2013 4:15:50 PM","direct path read","160","1","5","0.2","User I/O"
"11741","1","5456","11/11/2013 4:15:50 PM","db file scattered read","15049","30","2","8.9","User I/O"
"11742","1","5456","11/11/2013 4:15:50 PM","db file sequential read","33928","126","4","37.2","User I/O"
"11743","1","5456","11/11/2013 4:15:50 PM","direct path read","160","1","5","0.2","User I/O"
"11744","1","5457","11/11/2013 4:45:50 PM","db file scattered read","30","0","2","0.3","User I/O"
"11745","1","5457","11/11/2013 4:45:50 PM","db file sequential read","996","4","4","15.3","User I/O"
"11746","1","5457","11/11/2013 4:45:50 PM","direct path read","77","0","0","0","User I/O"
"11747","1","5457","11/11/2013 4:45:50 PM","db file scattered read","30","0","2","0.3","User I/O"
"11748","1","5457","11/11/2013 4:45:50 PM","db file sequential read","996","4","4","15.3","User I/O"
"11749","1","5457","11/11/2013 4:45:50 PM","direct path read","77","0","0","0","User I/O"
"11750","1","5458","11/11/2013 5:15:50 PM","db file scattered read","15052","30","2","8.9","User I/O"
"11751","1","5458","11/11/2013 5:15:50 PM","db file sequential read","33679","123","4","37.2","User I/O"
"11752","1","5458","11/11/2013 5:15:50 PM","direct path read","120","0","3","0.1","User I/O"
"11753","1","5458","11/11/2013 5:15:50 PM","db file scattered read","15052","30","2","8.9","User I/O"
"11754","1","5458","11/11/2013 5:15:50 PM","db file sequential read","33679","123","4","37.2","User I/O"
"11755","1","5458","11/11/2013 5:15:50 PM","direct path read","120","0","3","0.1","User I/O"
"11756","1","5459","11/11/2013 5:45:50 PM","direct path read","83","0","0","0.1","User I/O"
"11757","1","5459","11/11/2013 5:45:50 PM","db file scattered read","10","0","4","0.2","User I/O"
"11758","1","5459","11/11/2013 5:45:50 PM","db file sequential read","696","3","4","12.1","User I/O"
"11759","1","5459","11/11/2013 5:45:50 PM","direct path read","83","0","0","0.1","User I/O"
"11760","1","5459","11/11/2013 5:45:50 PM","db file scattered read","10","0","4","0.2","User I/O"
"11761","1","5459","11/11/2013 5:45:50 PM","db file sequential read","696","3","4","12.1","User I/O"
"11762","1","5461","11/11/2013 6:45:50 PM","db file scattered read","17","0","4","0.2","User I/O"
"11763","1","5461","11/11/2013 6:45:50 PM","db file sequential read","867","4","5","14.4","User I/O"
"11764","1","5461","11/11/2013 6:45:50 PM","direct path read","234","0","0","0.1","User I/O"
"11765","1","5461","11/11/2013 6:45:50 PM","db file scattered read","17","0","4","0.2","User I/O"
"11766","1","5461","11/11/2013 6:45:50 PM","db file sequential read","867","4","5","14.4","User I/O"
"11767","1","5461","11/11/2013 6:45:50 PM","direct path read","234","0","0","0.1","User I/O"
"11768","1","5462","11/11/2013 7:15:50 PM","db file sequential read","33731","126","4","36.8","User I/O"
"11769","1","5462","11/11/2013 7:15:50 PM","direct path read","315","1","3","0.2","User I/O"
"11770","1","5462","11/11/2013 7:15:50 PM","db file scattered read","15076","30","2","8.8","User I/O"
"11771","1","5462","11/11/2013 7:15:50 PM","db file sequential read","33731","126","4","36.8","User I/O"
"11772","1","5462","11/11/2013 7:15:50 PM","direct path read","315","1","3","0.2","User I/O"
"11773","1","5462","11/11/2013 7:15:50 PM","db file scattered read","15076","30","2","8.8","User I/O"
"11774","1","5465","11/11/2013 8:45:50 PM","db file scattered read","6091","91","15","11.6","User I/O"
"11775","1","5465","11/11/2013 8:45:50 PM","db file sequential read","56868","243","4","30.9","User I/O"
"11776","1","5465","11/11/2013 8:45:50 PM","direct path read","276","1","4","0.1","User I/O"
"11777","1","5465","11/11/2013 8:45:50 PM","db file scattered read","6091","91","15","11.6","User I/O"
"11778","1","5465","11/11/2013 8:45:50 PM","db file sequential read","56868","243","4","30.9","User I/O"
"11779","1","5465","11/11/2013 8:45:50 PM","direct path read","276","1","4","0.1","User I/O"
"11780","1","5466","11/11/2013 9:15:50 PM","db file sequential read","34475","130","4","37.6","User I/O"
"11781","1","5466","11/11/2013 9:15:50 PM","direct path read","318","1","3","0.3","User I/O"
"11782","1","5466","11/11/2013 9:15:50 PM","db file scattered read","14894","29","2","8.3","User I/O"
"11783","1","5466","11/11/2013 9:15:50 PM","db file scattered read","14894","29","2","8.3","User I/O"
"11784","1","5466","11/11/2013 9:15:50 PM","db file sequential read","34475","130","4","37.6","User I/O"
"11785","1","5466","11/11/2013 9:15:50 PM","direct path read","318","1","3","0.3","User I/O"
"11786","1","5467","11/11/2013 9:45:50 PM","db file scattered read","4","0","4","0.1","User I/O"
"11787","1","5467","11/11/2013 9:45:50 PM","db file sequential read","607","3","4","8.9","User I/O"
"11788","1","5467","11/11/2013 9:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"11789","1","5467","11/11/2013 9:45:50 PM","db file scattered read","4","0","4","0.1","User I/O"
"11790","1","5467","11/11/2013 9:45:50 PM","db file sequential read","607","3","4","8.9","User I/O"
"11791","1","5467","11/11/2013 9:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"11792","1","5468","11/11/2013 10:15:50 PM","db file scattered read","15000","29","2","8.5","User I/O"
"11793","1","5468","11/11/2013 10:15:50 PM","db file sequential read","33798","128","4","37.2","User I/O"
"11794","1","5468","11/11/2013 10:15:50 PM","direct path read","295","1","3","0.3","User I/O"
"11795","1","5468","11/11/2013 10:15:50 PM","db file scattered read","15000","29","2","8.5","User I/O"
"11796","1","5468","11/11/2013 10:15:50 PM","db file sequential read","33798","128","4","37.2","User I/O"
"11797","1","5468","11/11/2013 10:15:50 PM","direct path read","295","1","3","0.3","User I/O"
